window_id,percentile,rank,policy_id,policy_name,semantic_score,theta
11,top60%,2,9cd9b29f,reind_9cd9,0.9991,-4.9923
11,top60%,3,6215172a,reind_6215,0.9989,-5.0
11,top60%,4,1999ea44,reind_1999,0.9712,-5.0
11,top60%,5,a5faab0b,reind_a5fa,0.9418,-5.0
11,top60%,6,9b6a2466,policy_0_9b6a,0.9316,-4.9931
11,top60%,7,d85e5094,reind_d85e,0.9081,-5.0
11,top60%,8,5c8683b2,reind_5c86,0.8888,-5.0
11,top60%,9,c6739e51,reind_c673,0.8812,-5.0
11,top60%,10,0ed67059,reind_0ed6,0.8494,-5.0
15,top10%,1,9b6a2466,policy_0_9b6a,0.9995,-4.9931
15,top10%,2,a0fcabaf,reind_a0fc,0.9334,-5.0
15,top10%,3,8231da93,reind_8231,0.9268,-4.9926
15,top10%,4,5c8683b2,reind_5c86,0.8869,-5.0
15,top10%,5,3462cfab,reind_3462,0.8508,-5.0
15,top10%,6,366289ca,reind_3662,0.8499,-4.9929
15,top10%,7,9cd9b29f,reind_9cd9,0.8493,-4.9923
15,top10%,8,6215172a,reind_6215,0.8486,-5.0
15,top20%,1,9b6a2466,policy_0_9b6a,0.9995,-4.9931
15,top20%,2,a0fcabaf,reind_a0fc,0.9334,-5.0
15,top20%,3,8231da93,reind_8231,0.9268,-4.9926
15,top20%,4,5c8683b2,reind_5c86,0.8869,-5.0
15,top20%,5,3462cfab,reind_3462,0.8508,-5.0
15,top20%,6,366289ca,reind_3662,0.8499,-4.9929
15,top20%,7,9cd9b29f,reind_9cd9,0.8493,-4.9923
15,top20%,8,6215172a,reind_6215,0.8486,-5.0
15,top20%,9,a5faab0b,reind_a5fa,0.8481,-5.0
15,top20%,10,c6739e51,reind_c673,0.8456,-5.0
15,top50%,1,9b6a2466,policy_0_9b6a,0.9995,-4.9931
15,top50%,2,a0fcabaf,reind_a0fc,0.9334,-5.0
15,top50%,3,8231da93,reind_8231,0.9268,-4.9926
15,top50%,4,5c8683b2,reind_5c86,0.8869,-5.0
15,top50%,5,3462cfab,reind_3462,0.8508,-5.0
15,top50%,6,366289ca,reind_3662,0.8499,-4.9929
15,top50%,7,9cd9b29f,reind_9cd9,0.8493,-4.9923
15,top50%,8,6215172a,reind_6215,0.8486,-5.0
15,top50%,9,a5faab0b,reind_a5fa,0.8481,-5.0
15,top50%,10,c6739e51,reind_c673,0.8456,-5.0
15,top60%,1,9b6a2466,policy_0_9b6a,0.9995,-4.9931
15,top60%,2,a0fcabaf,reind_a0fc,0.9334,-5.0
15,top60%,3,8231da93,reind_8231,0.9268,-4.9926
15,top60%,4,5c8683b2,reind_5c86,0.8869,-5.0
15,top60%,5,3462cfab,reind_3462,0.8508,-5.0
15,top60%,6,366289ca,reind_3662,0.8499,-4.9929
15,top60%,7,9cd9b29f,reind_9cd9,0.8493,-4.9923
15,top60%,8,6215172a,reind_6215,0.8486,-5.0
15,top60%,9,a5faab0b,reind_a5fa,0.8481,-5.0
15,top60%,10,c6739e51,reind_c673,0.8456,-5.0
16,top10%,1,366289ca,reind_3662,0.9989,-4.9929
16,top10%,2,9b6a2466,policy_0_9b6a,0.9981,-4.9931
16,top10%,3,a0fcabaf,reind_a0fc,0.9433,-5.0
16,top10%,4,8231da93,reind_8231,0.9371,-4.9926
16,top10%,5,5c8683b2,reind_5c86,0.9022,-5.0
16,top10%,6,3462cfab,reind_3462,0.8647,-5.0
16,top10%,7,637c6766,reind_637c,0.8537,-4.9936
16,top10%,8,6215172a,reind_6215,0.8499,-5.0
16,top20%,1,366289ca,reind_3662,0.9989,-4.9929
16,top20%,2,9b6a2466,policy_0_9b6a,0.9981,-4.9931
16,top20%,3,a0fcabaf,reind_a0fc,0.9433,-5.0
16,top20%,4,8231da93,reind_8231,0.9371,-4.9926
16,top20%,5,5c8683b2,reind_5c86,0.9022,-5.0
16,top20%,6,3462cfab,reind_3462,0.8647,-5.0
16,top20%,7,637c6766,reind_637c,0.8537,-4.9936
16,top20%,8,6215172a,reind_6215,0.8499,-5.0
16,top20%,9,c6739e51,reind_c673,0.8479,-5.0
16,top20%,10,9cd9b29f,reind_9cd9,0.8473,-4.9923
16,top50%,1,366289ca,reind_3662,0.9989,-4.9929
16,top50%,2,9b6a2466,policy_0_9b6a,0.9981,-4.9931
16,top50%,3,a0fcabaf,reind_a0fc,0.9433,-5.0
16,top50%,4,8231da93,reind_8231,0.9371,-4.9926
16,top50%,5,5c8683b2,reind_5c86,0.9022,-5.0
16,top50%,6,3462cfab,reind_3462,0.8647,-5.0
16,top50%,7,637c6766,reind_637c,0.8537,-4.9936
16,top50%,8,6215172a,reind_6215,0.8499,-5.0
16,top50%,9,c6739e51,reind_c673,0.8479,-5.0
16,top50%,10,9cd9b29f,reind_9cd9,0.8473,-4.9923
16,top60%,1,366289ca,reind_3662,0.9989,-4.9929
16,top60%,2,9b6a2466,policy_0_9b6a,0.9981,-4.9931
16,top60%,3,a0fcabaf,reind_a0fc,0.9433,-5.0
16,top60%,4,8231da93,reind_8231,0.9371,-4.9926
16,top60%,5,5c8683b2,reind_5c86,0.9022,-5.0
16,top60%,6,3462cfab,reind_3462,0.8647,-5.0
16,top60%,7,637c6766,reind_637c,0.8537,-4.9936
16,top60%,8,6215172a,reind_6215,0.8499,-5.0
16,top60%,9,c6739e51,reind_c673,0.8479,-5.0
16,top60%,10,9cd9b29f,reind_9cd9,0.8473,-4.9923
14,top10%,1,366289ca,reind_3662,0.9999,-4.9929
14,top10%,2,9b6a2466,policy_0_9b6a,0.9991,-4.9931
14,top10%,3,a5faab0b,reind_a5fa,0.9974,-5.0
14,top10%,4,c6739e51,reind_c673,0.9965,-5.0
14,top10%,5,a0fcabaf,reind_a0fc,0.9368,-5.0
14,top10%,6,8231da93,reind_8231,0.9303,-4.9926
14,top10%,7,5c8683b2,reind_5c86,0.8876,-5.0
14,top10%,8,3462cfab,reind_3462,0.8555,-5.0
14,top20%,1,366289ca,reind_3662,0.9999,-4.9929
14,top20%,2,9b6a2466,policy_0_9b6a,0.9991,-4.9931
14,top20%,3,a5faab0b,reind_a5fa,0.9974,-5.0
14,top20%,4,c6739e51,reind_c673,0.9965,-5.0
14,top20%,5,a0fcabaf,reind_a0fc,0.9368,-5.0
14,top20%,6,8231da93,reind_8231,0.9303,-4.9926
14,top20%,7,5c8683b2,reind_5c86,0.8876,-5.0
14,top20%,8,3462cfab,reind_3462,0.8555,-5.0
14,top20%,9,9cd9b29f,reind_9cd9,0.8492,-4.9923
14,top20%,10,6215172a,reind_6215,0.8487,-5.0
14,top50%,1,366289ca,reind_3662,0.9999,-4.9929
14,top50%,2,9b6a2466,policy_0_9b6a,0.9991,-4.9931
14,top50%,3,a5faab0b,reind_a5fa,0.9974,-5.0
14,top50%,4,c6739e51,reind_c673,0.9965,-5.0
14,top50%,5,a0fcabaf,reind_a0fc,0.9368,-5.0
14,top50%,6,8231da93,reind_8231,0.9303,-4.9926
14,top50%,7,5c8683b2,reind_5c86,0.8876,-5.0
14,top50%,8,3462cfab,reind_3462,0.8555,-5.0
14,top50%,9,9cd9b29f,reind_9cd9,0.8492,-4.9923
14,top50%,10,6215172a,reind_6215,0.8487,-5.0
14,top60%,1,366289ca,reind_3662,0.9999,-4.9929
14,top60%,2,9b6a2466,policy_0_9b6a,0.9991,-4.9931
14,top60%,3,a5faab0b,reind_a5fa,0.9974,-5.0
14,top60%,4,c6739e51,reind_c673,0.9965,-5.0
14,top60%,5,a0fcabaf,reind_a0fc,0.9368,-5.0
14,top60%,6,8231da93,reind_8231,0.9303,-4.9926
14,top60%,7,5c8683b2,reind_5c86,0.8876,-5.0
14,top60%,8,3462cfab,reind_3462,0.8555,-5.0
14,top60%,9,9cd9b29f,reind_9cd9,0.8492,-4.9923
14,top60%,10,6215172a,reind_6215,0.8487,-5.0
13,top10%,1,366289ca,reind_3662,0.9999,-4.9929
13,top10%,2,a5faab0b,reind_a5fa,0.9996,-5.0
13,top10%,3,9cd9b29f,reind_9cd9,0.9991,-4.9923
13,top10%,4,6215172a,reind_6215,0.9988,-5.0
13,top10%,5,9b6a2466,policy_0_9b6a,0.9983,-4.9931
13,top10%,6,1999ea44,reind_1999,0.9971,-5.0
13,top10%,7,c6739e51,reind_c673,0.9832,-5.0
13,top10%,8,a0fcabaf,reind_a0fc,0.8991,-5.0
13,top20%,1,366289ca,reind_3662,0.9999,-4.9929
13,top20%,2,a5faab0b,reind_a5fa,0.9996,-5.0
13,top20%,3,9cd9b29f,reind_9cd9,0.9991,-4.9923
13,top20%,4,6215172a,reind_6215,0.9988,-5.0
13,top20%,5,9b6a2466,policy_0_9b6a,0.9983,-4.9931
13,top20%,6,1999ea44,reind_1999,0.9971,-5.0
13,top20%,7,c6739e51,reind_c673,0.9832,-5.0
13,top20%,8,a0fcabaf,reind_a0fc,0.8991,-5.0
13,top20%,9,8231da93,reind_8231,0.8912,-4.9926
13,top20%,10,5c8683b2,reind_5c86,0.8888,-5.0
13,top50%,1,366289ca,reind_3662,0.9999,-4.9929
13,top50%,2,a5faab0b,reind_a5fa,0.9996,-5.0
13,top50%,3,9cd9b29f,reind_9cd9,0.9991,-4.9923
13,top50%,4,6215172a,reind_6215,0.9988,-5.0
13,top50%,5,9b6a2466,policy_0_9b6a,0.9983,-4.9931
13,top50%,6,1999ea44,reind_1999,0.9971,-5.0
13,top50%,7,c6739e51,reind_c673,0.9832,-5.0
13,top50%,8,a0fcabaf,reind_a0fc,0.8991,-5.0
13,top50%,9,8231da93,reind_8231,0.8912,-4.9926
13,top50%,10,5c8683b2,reind_5c86,0.8888,-5.0
13,top60%,1,366289ca,reind_3662,0.9999,-4.9929
13,top60%,2,a5faab0b,reind_a5fa,0.9996,-5.0
13,top60%,3,9cd9b29f,reind_9cd9,0.9991,-4.9923
13,top60%,4,6215172a,reind_6215,0.9988,-5.0
13,top60%,5,9b6a2466,policy_0_9b6a,0.9983,-4.9931
13,top60%,6,1999ea44,reind_1999,0.9971,-5.0
13,top60%,7,c6739e51,reind_c673,0.9832,-5.0
13,top60%,8,a0fcabaf,reind_a0fc,0.8991,-5.0
13,top60%,9,8231da93,reind_8231,0.8912,-4.9926
13,top60%,10,5c8683b2,reind_5c86,0.8888,-5.0
19,top10%,1,a0fcabaf,reind_a0fc,0.9408,-5.0
19,top10%,2,5c8683b2,reind_5c86,0.8983,-5.0
19,top10%,3,6215172a,reind_6215,0.8497,-5.0
19,top10%,4,366289ca,reind_3662,0.8493,-4.9929
19,top10%,5,9cd9b29f,reind_9cd9,0.8479,-4.9923
19,top10%,6,c6739e51,reind_c673,0.8474,-5.0
19,top10%,7,a5faab0b,reind_a5fa,0.8465,-5.0
19,top10%,8,c190390d,reind_c190,0.8366,-5.0
19,top20%,1,a0fcabaf,reind_a0fc,0.9408,-5.0
19,top20%,2,5c8683b2,reind_5c86,0.8983,-5.0
19,top20%,3,6215172a,reind_6215,0.8497,-5.0
19,top20%,4,366289ca,reind_3662,0.8493,-4.9929
19,top20%,5,9cd9b29f,reind_9cd9,0.8479,-4.9923
19,top20%,6,c6739e51,reind_c673,0.8474,-5.0
19,top20%,7,a5faab0b,reind_a5fa,0.8465,-5.0
19,top20%,8,c190390d,reind_c190,0.8366,-5.0
19,top20%,9,ae5b5760,reind_ae5b,0.8351,-5.0
19,top20%,10,1999ea44,reind_1999,0.8324,-5.0
19,top50%,1,a0fcabaf,reind_a0fc,0.9408,-5.0
19,top50%,2,5c8683b2,reind_5c86,0.8983,-5.0
19,top50%,3,6215172a,reind_6215,0.8497,-5.0
19,top50%,4,366289ca,reind_3662,0.8493,-4.9929
19,top50%,5,9cd9b29f,reind_9cd9,0.8479,-4.9923
19,top50%,6,c6739e51,reind_c673,0.8474,-5.0
19,top50%,7,a5faab0b,reind_a5fa,0.8465,-5.0
19,top50%,8,c190390d,reind_c190,0.8366,-5.0
19,top50%,9,ae5b5760,reind_ae5b,0.8351,-5.0
19,top50%,10,1999ea44,reind_1999,0.8324,-5.0
19,top60%,1,a0fcabaf,reind_a0fc,0.9408,-5.0
19,top60%,2,5c8683b2,reind_5c86,0.8983,-5.0
19,top60%,3,6215172a,reind_6215,0.8497,-5.0
19,top60%,4,366289ca,reind_3662,0.8493,-4.9929
19,top60%,5,9cd9b29f,reind_9cd9,0.8479,-4.9923
19,top60%,6,c6739e51,reind_c673,0.8474,-5.0
19,top60%,7,a5faab0b,reind_a5fa,0.8465,-5.0
19,top60%,8,c190390d,reind_c190,0.8366,-5.0
19,top60%,9,ae5b5760,reind_ae5b,0.8351,-5.0
19,top60%,10,1999ea44,reind_1999,0.8324,-5.0
18,top10%,1,a0fcabaf,reind_a0fc,0.9373,-5.0
18,top10%,2,5c8683b2,reind_5c86,0.8783,-5.0
18,top10%,3,366289ca,reind_3662,0.85,-4.9929
18,top10%,4,9cd9b29f,reind_9cd9,0.8498,-4.9923
18,top10%,5,9b6a2466,policy_0_9b6a,0.8491,-4.9931
18,top10%,6,6215172a,reind_6215,0.8474,-5.0
18,top10%,7,a5faab0b,reind_a5fa,0.8473,-5.0
18,top10%,8,c6739e51,reind_c673,0.8466,-5.0
18,top20%,1,a0fcabaf,reind_a0fc,0.9373,-5.0
18,top20%,2,5c8683b2,reind_5c86,0.8783,-5.0
18,top20%,3,366289ca,reind_3662,0.85,-4.9929
18,top20%,4,9cd9b29f,reind_9cd9,0.8498,-4.9923
18,top20%,5,9b6a2466,policy_0_9b6a,0.8491,-4.9931
18,top20%,6,6215172a,reind_6215,0.8474,-5.0
18,top20%,7,a5faab0b,reind_a5fa,0.8473,-5.0
18,top20%,8,c6739e51,reind_c673,0.8466,-5.0
18,top20%,9,c190390d,reind_c190,0.8383,-5.0
18,top20%,10,ae5b5760,reind_ae5b,0.8368,-5.0
18,top50%,1,a0fcabaf,reind_a0fc,0.9373,-5.0
18,top50%,2,5c8683b2,reind_5c86,0.8783,-5.0
18,top50%,3,366289ca,reind_3662,0.85,-4.9929
18,top50%,4,9cd9b29f,reind_9cd9,0.8498,-4.9923
18,top50%,5,9b6a2466,policy_0_9b6a,0.8491,-4.9931
18,top50%,6,6215172a,reind_6215,0.8474,-5.0
18,top50%,7,a5faab0b,reind_a5fa,0.8473,-5.0
18,top50%,8,c6739e51,reind_c673,0.8466,-5.0
18,top50%,9,c190390d,reind_c190,0.8383,-5.0
18,top50%,10,ae5b5760,reind_ae5b,0.8368,-5.0
18,top60%,1,a0fcabaf,reind_a0fc,0.9373,-5.0
18,top60%,2,5c8683b2,reind_5c86,0.8783,-5.0
18,top60%,3,366289ca,reind_3662,0.85,-4.9929
18,top60%,4,9cd9b29f,reind_9cd9,0.8498,-4.9923
18,top60%,5,9b6a2466,policy_0_9b6a,0.8491,-4.9931
18,top60%,6,6215172a,reind_6215,0.8474,-5.0
18,top60%,7,a5faab0b,reind_a5fa,0.8473,-5.0
18,top60%,8,c6739e51,reind_c673,0.8466,-5.0
18,top60%,9,c190390d,reind_c190,0.8383,-5.0
18,top60%,10,ae5b5760,reind_ae5b,0.8368,-5.0
20,top10%,1,5c8683b2,reind_5c86,0.8843,-5.0
20,top10%,2,366289ca,reind_3662,0.85,-4.9929
20,top10%,3,9cd9b29f,reind_9cd9,0.8495,-4.9923
20,top10%,4,a5faab0b,reind_a5fa,0.8484,-5.0
20,top10%,5,c6739e51,reind_c673,0.845,-5.0
20,top10%,6,ae5b5760,reind_ae5b,0.8394,-5.0
20,top10%,7,1999ea44,reind_1999,0.8372,-5.0
20,top10%,8,05eed594,reind_fallback,0.7885,-5.0
20,top20%,1,5c8683b2,reind_5c86,0.8843,-5.0
20,top20%,2,366289ca,reind_3662,0.85,-4.9929
20,top20%,3,9cd9b29f,reind_9cd9,0.8495,-4.9923
20,top20%,4,a5faab0b,reind_a5fa,0.8484,-5.0
20,top20%,5,c6739e51,reind_c673,0.845,-5.0
20,top20%,6,ae5b5760,reind_ae5b,0.8394,-5.0
20,top20%,7,1999ea44,reind_1999,0.8372,-5.0
20,top20%,8,05eed594,reind_fallback,0.7885,-5.0
20,top20%,9,77b961ff,reind_77b9,0.7881,-4.9889
20,top20%,10,a0fcabaf,reind_a0fc,0.7814,-5.0
20,top50%,1,5c8683b2,reind_5c86,0.8843,-5.0
20,top50%,2,366289ca,reind_3662,0.85,-4.9929
20,top50%,3,9cd9b29f,reind_9cd9,0.8495,-4.9923
20,top50%,4,a5faab0b,reind_a5fa,0.8484,-5.0
20,top50%,5,c6739e51,reind_c673,0.845,-5.0
20,top50%,6,ae5b5760,reind_ae5b,0.8394,-5.0
20,top50%,7,1999ea44,reind_1999,0.8372,-5.0
20,top50%,8,05eed594,reind_fallback,0.7885,-5.0
20,top50%,9,77b961ff,reind_77b9,0.7881,-4.9889
20,top50%,10,a0fcabaf,reind_a0fc,0.7814,-5.0
20,top60%,1,5c8683b2,reind_5c86,0.8843,-5.0
20,top60%,2,366289ca,reind_3662,0.85,-4.9929
20,top60%,3,9cd9b29f,reind_9cd9,0.8495,-4.9923
20,top60%,4,a5faab0b,reind_a5fa,0.8484,-5.0
20,top60%,5,c6739e51,reind_c673,0.845,-5.0
20,top60%,6,ae5b5760,reind_ae5b,0.8394,-5.0
20,top60%,7,1999ea44,reind_1999,0.8372,-5.0
20,top60%,8,05eed594,reind_fallback,0.7885,-5.0
20,top60%,9,77b961ff,reind_77b9,0.7881,-4.9889
20,top60%,10,a0fcabaf,reind_a0fc,0.7814,-5.0
17,top10%,1,6215172a,reind_6215,0.9992,-5.0
17,top10%,2,366289ca,reind_3662,0.9948,-4.9929
17,top10%,3,9cd9b29f,reind_9cd9,0.9916,-4.9923
17,top10%,4,a0fcabaf,reind_a0fc,0.9346,-5.0
17,top10%,5,8231da93,reind_8231,0.928,-4.9926
17,top10%,6,5c8683b2,reind_5c86,0.9238,-5.0
17,top10%,7,637c6766,reind_637c,0.8794,-4.9936
17,top10%,8,9b6a2466,policy_0_9b6a,0.8494,-4.9931
17,top20%,1,6215172a,reind_6215,0.9992,-5.0
17,top20%,2,366289ca,reind_3662,0.9948,-4.9929
17,top20%,3,9cd9b29f,reind_9cd9,0.9916,-4.9923
17,top20%,4,a0fcabaf,reind_a0fc,0.9346,-5.0
17,top20%,5,8231da93,reind_8231,0.928,-4.9926
17,top20%,6,5c8683b2,reind_5c86,0.9238,-5.0
17,top20%,7,637c6766,reind_637c,0.8794,-4.9936
17,top20%,8,9b6a2466,policy_0_9b6a,0.8494,-4.9931
17,top20%,9,a5faab0b,reind_a5fa,0.8479,-5.0
17,top20%,10,c6739e51,reind_c673,0.8459,-5.0
17,top50%,1,6215172a,reind_6215,0.9992,-5.0
17,top50%,2,366289ca,reind_3662,0.9948,-4.9929
17,top50%,3,9cd9b29f,reind_9cd9,0.9916,-4.9923
17,top50%,4,a0fcabaf,reind_a0fc,0.9346,-5.0
17,top50%,5,8231da93,reind_8231,0.928,-4.9926
17,top50%,6,5c8683b2,reind_5c86,0.9238,-5.0
17,top50%,7,637c6766,reind_637c,0.8794,-4.9936
17,top50%,8,9b6a2466,policy_0_9b6a,0.8494,-4.9931
17,top50%,9,a5faab0b,reind_a5fa,0.8479,-5.0
17,top50%,10,c6739e51,reind_c673,0.8459,-5.0
17,top60%,1,6215172a,reind_6215,0.9992,-5.0
17,top60%,2,366289ca,reind_3662,0.9948,-4.9929
17,top60%,3,9cd9b29f,reind_9cd9,0.9916,-4.9923
17,top60%,4,a0fcabaf,reind_a0fc,0.9346,-5.0
17,top60%,5,8231da93,reind_8231,0.928,-4.9926
17,top60%,6,5c8683b2,reind_5c86,0.9238,-5.0
17,top60%,7,637c6766,reind_637c,0.8794,-4.9936
17,top60%,8,9b6a2466,policy_0_9b6a,0.8494,-4.9931
17,top60%,9,a5faab0b,reind_a5fa,0.8479,-5.0
17,top60%,10,c6739e51,reind_c673,0.8459,-5.0
21,top10%,1,5c8683b2,reind_5c86,0.9014,-5.0
21,top10%,2,366289ca,reind_3662,0.849,-4.9929
21,top10%,3,a5faab0b,reind_a5fa,0.8477,-5.0
21,top10%,4,9cd9b29f,reind_9cd9,0.8474,-4.9923
21,top10%,5,c6739e51,reind_c673,0.846,-5.0
21,top10%,6,ae5b5760,reind_ae5b,0.8378,-5.0
21,top10%,7,1999ea44,reind_1999,0.8354,-5.0
21,top10%,8,05eed594,reind_fallback,0.7885,-5.0
21,top20%,1,5c8683b2,reind_5c86,0.9014,-5.0
21,top20%,2,366289ca,reind_3662,0.849,-4.9929
21,top20%,3,a5faab0b,reind_a5fa,0.8477,-5.0
21,top20%,4,9cd9b29f,reind_9cd9,0.8474,-4.9923
21,top20%,5,c6739e51,reind_c673,0.846,-5.0
21,top20%,6,ae5b5760,reind_ae5b,0.8378,-5.0
21,top20%,7,1999ea44,reind_1999,0.8354,-5.0
21,top20%,8,05eed594,reind_fallback,0.7885,-5.0
21,top20%,9,a0fcabaf,reind_a0fc,0.7852,-5.0
21,top20%,10,77b961ff,reind_77b9,0.7844,-4.9889
21,top50%,1,5c8683b2,reind_5c86,0.9014,-5.0
21,top50%,2,366289ca,reind_3662,0.849,-4.9929
21,top50%,3,a5faab0b,reind_a5fa,0.8477,-5.0
21,top50%,4,9cd9b29f,reind_9cd9,0.8474,-4.9923
21,top50%,5,c6739e51,reind_c673,0.846,-5.0
21,top50%,6,ae5b5760,reind_ae5b,0.8378,-5.0
21,top50%,7,1999ea44,reind_1999,0.8354,-5.0
21,top50%,8,05eed594,reind_fallback,0.7885,-5.0
21,top50%,9,a0fcabaf,reind_a0fc,0.7852,-5.0
21,top50%,10,77b961ff,reind_77b9,0.7844,-4.9889
21,top60%,1,5c8683b2,reind_5c86,0.9014,-5.0
21,top60%,2,366289ca,reind_3662,0.849,-4.9929
21,top60%,3,a5faab0b,reind_a5fa,0.8477,-5.0
21,top60%,4,9cd9b29f,reind_9cd9,0.8474,-4.9923
21,top60%,5,c6739e51,reind_c673,0.846,-5.0
21,top60%,6,ae5b5760,reind_ae5b,0.8378,-5.0
21,top60%,7,1999ea44,reind_1999,0.8354,-5.0
21,top60%,8,05eed594,reind_fallback,0.7885,-5.0
21,top60%,9,a0fcabaf,reind_a0fc,0.7852,-5.0
21,top60%,10,77b961ff,reind_77b9,0.7844,-4.9889
24,top10%,1,5c8683b2,reind_5c86,0.9932,-5.0
24,top10%,2,637c6766,reind_637c,0.9749,-4.9936
24,top10%,3,6215172a,reind_6215,0.95,-5.0
24,top10%,4,366289ca,reind_3662,0.9292,-4.9929
24,top10%,5,64527318,reind_6452,0.9282,-4.9931
24,top10%,6,9cd9b29f,reind_9cd9,0.9191,-4.9923
24,top10%,7,f11f0bb5,reind_f11f,0.9109,-5.0
24,top10%,8,a0fcabaf,reind_a0fc,0.9068,-5.0
24,top20%,1,5c8683b2,reind_5c86,0.9932,-5.0
24,top20%,2,637c6766,reind_637c,0.9749,-4.9936
24,top20%,3,6215172a,reind_6215,0.95,-5.0
24,top20%,4,366289ca,reind_3662,0.9292,-4.9929
24,top20%,5,64527318,reind_6452,0.9282,-4.9931
24,top20%,6,9cd9b29f,reind_9cd9,0.9191,-4.9923
24,top20%,7,f11f0bb5,reind_f11f,0.9109,-5.0
24,top20%,8,a0fcabaf,reind_a0fc,0.9068,-5.0
24,top20%,9,8231da93,reind_8231,0.8992,-4.9926
24,top20%,10,a5faab0b,reind_a5fa,0.85,-5.0
24,top50%,1,5c8683b2,reind_5c86,0.9932,-5.0
24,top50%,2,637c6766,reind_637c,0.9749,-4.9936
24,top50%,3,6215172a,reind_6215,0.95,-5.0
24,top50%,4,366289ca,reind_3662,0.9292,-4.9929
24,top50%,5,64527318,reind_6452,0.9282,-4.9931
24,top50%,6,9cd9b29f,reind_9cd9,0.9191,-4.9923
24,top50%,7,f11f0bb5,reind_f11f,0.9109,-5.0
24,top50%,8,a0fcabaf,reind_a0fc,0.9068,-5.0
24,top50%,9,8231da93,reind_8231,0.8992,-4.9926
24,top50%,10,a5faab0b,reind_a5fa,0.85,-5.0
24,top60%,1,5c8683b2,reind_5c86,0.9932,-5.0
24,top60%,2,637c6766,reind_637c,0.9749,-4.9936
24,top60%,3,6215172a,reind_6215,0.95,-5.0
24,top60%,4,366289ca,reind_3662,0.9292,-4.9929
24,top60%,5,64527318,reind_6452,0.9282,-4.9931
24,top60%,6,9cd9b29f,reind_9cd9,0.9191,-4.9923
24,top60%,7,f11f0bb5,reind_f11f,0.9109,-5.0
24,top60%,8,a0fcabaf,reind_a0fc,0.9068,-5.0
24,top60%,9,8231da93,reind_8231,0.8992,-4.9926
24,top60%,10,a5faab0b,reind_a5fa,0.85,-5.0
23,top10%,1,5c8683b2,reind_5c86,0.9839,-5.0
23,top10%,2,6215172a,reind_6215,0.9675,-5.0
23,top10%,3,637c6766,reind_637c,0.9591,-4.9936
23,top10%,4,366289ca,reind_3662,0.9501,-4.9929
23,top10%,5,9cd9b29f,reind_9cd9,0.9415,-4.9923
23,top10%,6,64527318,reind_6452,0.904,-4.9931
23,top10%,7,f11f0bb5,reind_f11f,0.8845,-5.0
23,top10%,8,a5faab0b,reind_a5fa,0.848,-5.0
23,top20%,1,5c8683b2,reind_5c86,0.9839,-5.0
23,top20%,2,6215172a,reind_6215,0.9675,-5.0
23,top20%,3,637c6766,reind_637c,0.9591,-4.9936
23,top20%,4,366289ca,reind_3662,0.9501,-4.9929
23,top20%,5,9cd9b29f,reind_9cd9,0.9415,-4.9923
23,top20%,6,64527318,reind_6452,0.904,-4.9931
23,top20%,7,f11f0bb5,reind_f11f,0.8845,-5.0
23,top20%,8,a5faab0b,reind_a5fa,0.848,-5.0
23,top20%,9,c6739e51,reind_c673,0.8457,-5.0
23,top20%,10,c190390d,reind_c190,0.8398,-5.0
23,top50%,1,5c8683b2,reind_5c86,0.9839,-5.0
23,top50%,2,6215172a,reind_6215,0.9675,-5.0
23,top50%,3,637c6766,reind_637c,0.9591,-4.9936
23,top50%,4,366289ca,reind_3662,0.9501,-4.9929
23,top50%,5,9cd9b29f,reind_9cd9,0.9415,-4.9923
23,top50%,6,64527318,reind_6452,0.904,-4.9931
23,top50%,7,f11f0bb5,reind_f11f,0.8845,-5.0
23,top50%,8,a5faab0b,reind_a5fa,0.848,-5.0
23,top50%,9,c6739e51,reind_c673,0.8457,-5.0
23,top50%,10,c190390d,reind_c190,0.8398,-5.0
23,top60%,1,5c8683b2,reind_5c86,0.9839,-5.0
23,top60%,2,6215172a,reind_6215,0.9675,-5.0
23,top60%,3,637c6766,reind_637c,0.9591,-4.9936
23,top60%,4,366289ca,reind_3662,0.9501,-4.9929
23,top60%,5,9cd9b29f,reind_9cd9,0.9415,-4.9923
23,top60%,6,64527318,reind_6452,0.904,-4.9931
23,top60%,7,f11f0bb5,reind_f11f,0.8845,-5.0
23,top60%,8,a5faab0b,reind_a5fa,0.848,-5.0
23,top60%,9,c6739e51,reind_c673,0.8457,-5.0
23,top60%,10,c190390d,reind_c190,0.8398,-5.0
22,top10%,1,366289ca,reind_3662,0.9819,-4.9929
22,top10%,2,9cd9b29f,reind_9cd9,0.9764,-4.9923
22,top10%,3,5c8683b2,reind_5c86,0.9534,-5.0
22,top10%,4,637c6766,reind_637c,0.9164,-4.9936
22,top10%,5,a5faab0b,reind_a5fa,0.8471,-5.0
22,top10%,6,c6739e51,reind_c673,0.8468,-5.0
22,top10%,7,64527318,reind_6452,0.8461,-4.9931
22,top10%,8,6215172a,reind_6215,0.8418,-5.0
22,top20%,1,366289ca,reind_3662,0.9819,-4.9929
22,top20%,2,9cd9b29f,reind_9cd9,0.9764,-4.9923
22,top20%,3,5c8683b2,reind_5c86,0.9534,-5.0
22,top20%,4,637c6766,reind_637c,0.9164,-4.9936
22,top20%,5,a5faab0b,reind_a5fa,0.8471,-5.0
22,top20%,6,c6739e51,reind_c673,0.8468,-5.0
