Date,Price,Open,High,Low,Change %
2015-03-17,1149.3,1154.55,1159.85,1143.61,-0.46
2016-03-17,1257.9,1261.7,1271.65,1254.65,-0.41
2017-03-17,1229.15,1227.31,1232.45,1225.06,0.19
2020-03-17,1528.58,1512.05,1553.11,1465.6,0.92
2021-03-17,1744.44,1730.61,1751.81,1724.14,0.78
2022-03-17,1942.64,1927.56,1950.1,1923.4,0.76
2023-03-17,1987.93,1920.0,1989.8,1918.33,3.59
2025-03-17,3001.47,2985.8,3002.23,2982.13,0.57
2015-04-17,1204.65,1198.6,1208.1,1197.28,0.58
2017-04-17,1284.8,1292.96,1295.92,1281.61,-0.07
2018-04-17,1347.29,1345.65,1349.8,1337.73,0.1
2019-04-17,1274.14,1276.86,1280.06,1272.93,-0.19
2020-04-17,1684.69,1713.49,1718.69,1678.52,-1.96
2023-04-17,1994.77,2001.85,2015.13,1981.34,-0.41
2024-04-17,2360.81,2383.2,2395.63,2354.84,-0.92
2016-05-17,1280.0,1274.06,1282.5,1269.5,0.48
2017-05-17,1260.74,1237.31,1261.55,1236.3,1.94
2018-05-17,1291.0,1291.13,1295.29,1286.41,0.0
2019-05-17,1277.55,1286.5,1289.29,1274.91,-0.71
2021-05-17,1866.13,1843.84,1868.8,1841.24,1.3
2022-05-17,1814.67,1824.18,1836.55,1812.68,-0.5
2023-05-17,1981.72,1988.94,1993.13,1974.8,-0.35
2024-05-17,2414.89,2376.81,2422.87,2373.96,1.62
2015-06-17,1185.45,1181.9,1189.4,1174.48,0.3
2016-06-17,1298.6,1279.35,1299.88,1277.19,1.52
2019-06-17,1339.54,1341.91,1343.38,1332.7,-0.15
2020-06-17,1727.04,1727.34,1730.62,1713.37,-0.02
2021-06-17,1773.31,1812.18,1825.58,1766.88,-2.13
2022-06-17,1839.35,1857.34,1858.29,1833.72,-0.93
2024-06-17,2318.87,2332.2,2333.48,2310.02,-0.59
2015-07-17,1134.1,1145.61,1146.1,1131.2,-0.96
2017-07-17,1234.4,1228.6,1236.44,1228.3,0.44
2018-07-17,1227.51,1240.83,1245.35,1225.97,-1.07
2019-07-17,1426.8,1406.41,1427.0,1399.95,1.46
2020-07-17,1809.9,1797.3,1812.59,1795.11,0.72
2023-07-17,1954.74,1954.9,1959.91,1945.82,-0.01
2024-07-17,2458.38,2476.22,2483.78,2451.6,-0.41
2015-08-17,1117.66,1114.35,1123.05,1113.7,0.32
2016-08-17,1348.66,1345.7,1352.07,1337.7,0.19
2017-08-17,1288.01,1283.61,1290.47,1282.2,0.38
2018-08-17,1184.77,1173.72,1185.42,1172.03,0.9
2020-08-17,1986.2,1946.22,1990.91,1929.74,2.16
2021-08-17,1785.96,1787.51,1795.77,1780.28,-0.07
2022-08-17,1761.05,1775.98,1782.63,1759.58,-0.82
2023-08-17,1888.89,1892.2,1903.9,1884.5,-0.15
2015-09-17,1131.4,1118.89,1133.4,1115.4,1.06
2018-09-17,1200.93,1193.18,1205.2,1192.97,0.6
2019-09-17,1503.1,1499.45,1507.9,1493.9,0.29
2020-09-17,1942.6,1959.99,1963.48,1932.99,-0.85
2021-09-17,1754.16,1753.67,1768.22,1747.07,0.04
2024-09-17,2569.52,2582.46,2587.01,2560.84,-0.51
2016-10-17,1255.7,1250.25,1257.67,1250.25,0.41
2017-10-17,1285.19,1295.32,1296.66,1281.69,-0.74
2018-10-17,1222.68,1224.08,1229.9,1220.32,-0.14
2019-10-17,1491.89,1490.4,1497.43,1483.35,0.14
2022-10-17,1649.94,1644.09,1668.69,1643.69,0.5
2023-10-17,1923.07,1920.14,1931.56,1911.85,0.19
2024-10-17,2692.55,2674.05,2696.8,2673.0,0.72
2015-11-17,1070.37,1082.86,1084.82,1065.59,-1.15
2016-11-17,1216.39,1225.68,1231.8,1211.12,-0.73
2017-11-17,1294.37,1278.44,1297.04,1277.94,1.24
2020-11-17,1878.6,1889.15,1893.9,1877.69,-0.52
2021-11-17,1866.96,1850.34,1868.32,1849.38,0.92
2022-11-17,1760.87,1773.82,1775.2,1754.13,-0.73
2023-11-17,1980.01,1981.21,1993.94,1978.59,-0.04
2015-12-17,1051.74,1072.85,1073.09,1047.64,-1.98
2018-12-17,1245.91,1237.25,1248.18,1235.47,0.62
2019-12-17,1476.45,1476.25,1480.61,1474.06,0.01
2020-12-17,1885.87,1864.26,1896.26,1861.83,1.17
2021-12-17,1797.68,1799.55,1814.63,1795.67,-0.07
2024-12-17,2645.54,2652.63,2659.22,2633.0,-0.26
2016-01-18,1088.9,1089.51,1093.26,1087.25,-0.02
2017-01-18,1203.64,1216.56,1217.6,1201.91,-1.06
2018-01-18,1327.19,1327.75,1333.14,1323.79,-0.04
2019-01-18,1281.49,1292.18,1292.86,1280.64,-0.81
2021-01-18,1836.89,1828.94,1840.95,1810.46,0.56
2022-01-18,1813.54,1819.77,1823.01,1805.53,-0.3
2023-01-18,1903.76,1908.46,1926.3,1896.56,-0.24
2024-01-18,2022.67,2006.09,2023.45,2005.43,0.85
2015-02-18,1212.99,1209.41,1212.99,1197.95,0.3
2016-02-18,1232.35,1209.16,1239.9,1200.75,1.92
2019-02-18,1326.9,1321.95,1328.39,1321.11,0.42
2020-02-18,1601.91,1583.31,1605.35,1582.96,1.32
2021-02-18,1775.49,1776.69,1789.88,1767.98,-0.04
2022-02-18,1897.87,1897.94,1902.84,1886.16,0.03
2025-02-18,2935.58,2897.51,2937.46,2891.94,1.31
2015-03-18,1167.25,1149.25,1174.61,1145.9,1.56
2016-03-18,1255.3,1258.16,1267.22,1248.3,-0.21
2019-03-18,1303.7,1301.64,1306.78,1298.12,0.18
2020-03-18,1486.3,1527.3,1546.05,1472.6,-2.77
2021-03-18,1736.41,1745.09,1755.59,1719.05,-0.46
2022-03-18,1921.09,1942.9,1945.51,1917.93,-1.11
2024-03-18,2159.99,2156.0,2163.64,2146.05,0.21
2025-03-18,3033.95,2999.11,3038.45,2999.11,1.08
2016-04-18,1231.55,1234.1,1242.0,1230.16,-0.2
2017-04-18,1289.64,1284.94,1292.7,1279.4,0.38
2018-04-18,1349.32,1347.5,1356.14,1342.1,0.15
2019-04-18,1275.39,1273.38,1277.95,1271.02,0.1
2022-04-18,1978.5,1972.84,1998.6,1971.05,0.2
2023-04-18,2004.93,1995.19,2011.98,1991.33,0.51
2024-04-18,2378.25,2360.74,2392.84,2360.7,0.74
2015-05-18,1225.74,1223.3,1232.7,1221.5,0.15
2016-05-18,1258.3,1279.71,1281.51,1255.05,-1.7
2017-05-18,1247.05,1261.56,1265.54,1245.9,-1.09
2018-05-18,1292.5,1291.35,1295.26,1286.81,0.12
2020-05-18,1732.32,1742.93,1764.81,1726.26,-0.61
2021-05-18,1868.22,1866.59,1875.4,1862.94,0.11
2022-05-18,1815.61,1815.2,1825.02,1807.3,0.05
2023-05-18,1958.05,1981.52,1986.12,1951.97,-1.19
2015-06-18,1201.42,1185.26,1206.0,1183.81,1.35
2018-06-18,1278.31,1279.16,1282.02,1277.08,-0.12
2019-06-18,1346.48,1340.09,1354.6,1338.65,0.52
2020-06-18,1722.99,1725.57,1736.87,1717.28,-0.23
2021-06-18,1763.34,1772.73,1797.24,1761.04,-0.56
2024-06-18,2328.33,2319.38,2333.25,2306.63,0.41
2016-07-18,1328.79,1332.81,1335.7,1323.84,-0.68
2017-07-18,1242.46,1233.84,1245.06,1233.01,0.65
2018-07-18,1227.18,1227.73,1229.92,1221.56,-0.03
2019-07-18,1446.3,1426.9,1448.3,1414.66,1.37
2022-07-18,1709.01,1707.94,1724.05,1705.89,0.13
2023-07-18,1978.71,1954.59,1984.39,1954.44,1.23
2024-07-18,2444.97,2460.13,2475.02,2440.41,-0.55
2015-08-18,1118.01,1117.91,1121.6,1109.55,0.03
2016-08-18,1352.34,1349.05,1356.6,1345.84,0.27
2017-08-18,1284.5,1288.2,1301.2,1283.64,-0.27
2020-08-18,2001.2,1985.47,2015.23,1977.56,0.76
2021-08-18,1787.59,1786.21,1794.31,1777.31,0.09
2022-08-18,1758.2,1761.63,1772.59,1755.37,-0.16
2023-08-18,1888.19,1889.49,1897.44,1886.2,-0.04
2015-09-18,1139.4,1130.85,1141.9,1127.3,0.71
2017-09-18,1307.57,1320.5,1320.5,1305.03,-0.91
2018-09-18,1198.35,1202.14,1204.28,1196.21,-0.21
2019-09-18,1493.9,1501.4,1511.25,1484.41,-0.61
2020-09-18,1949.69,1943.87,1960.2,1941.79,0.37
2023-09-18,1933.14,1924.19,1934.61,1922.15,0.5
2024-09-18,2558.8,2571.73,2600.21,2546.98,-0.42
2016-10-18,1262.84,1256.6,1265.38,1254.9,0.57
2017-10-18,1281.17,1285.18,1289.08,1277.13,-0.31
2018-10-18,1225.75,1222.35,1230.85,1218.78,0.25
2019-10-18,1490.1,1492.32,1494.33,1484.8,-0.12
2021-10-18,1764.6,1767.74,1772.3,1759.68,-0.15
2022-10-18,1651.83,1650.49,1661.27,1645.61,0.11
2023-10-18,1947.69,1923.7,1962.74,1923.05,1.28
2024-10-18,2720.25,2692.41,2722.87,2691.48,1.03
2015-11-18,1071.14,1070.3,1073.18,1065.34,0.07
2016-11-18,1208.69,1216.39,1218.13,1203.9,-0.63
2019-11-18,1470.85,1467.51,1474.1,1455.97,0.24
2020-11-18,1871.41,1878.6,1884.92,1863.94,-0.38
2021-11-18,1858.46,1866.97,1871.29,1854.94,-0.46
2022-11-18,1749.74,1760.74,1767.98,1747.04,-0.63
2024-11-18,2612.2,2561.59,2615.17,2561.59,1.99
2015-12-18,1066.19,1051.72,1070.79,1051.05,1.37
2017-12-18,1261.69,1253.79,1264.37,1252.68,0.51
2018-12-18,1249.38,1246.01,1250.36,1244.44,0.28
2019-12-18,1475.44,1476.45,1479.39,1470.1,-0.07
2020-12-18,1880.66,1885.8,1889.88,1876.97,-0.28
2023-12-18,2027.0,2020.09,2033.71,2015.99,0.44
2024-12-18,2587.63,2645.68,2652.08,2586.52,-2.19
2015-01-19,1277.08,1279.67,1281.63,1272.22,-0.25
2016-01-19,1087.12,1088.84,1094.7,1082.95,-0.16
2017-01-19,1205.14,1203.92,1206.88,1195.86,0.12
2018-01-19,1331.8,1327.49,1338.37,1326.46,0.35
2021-01-19,1839.34,1838.09,1845.98,1833.06,0.13
2022-01-19,1839.96,1813.69,1843.72,1809.97,1.46
2023-01-19,1931.39,1903.83,1935.4,1900.48,1.45
2024-01-19,2029.09,2023.05,2039.49,2020.37,0.32
2015-02-19,1207.45,1212.7,1223.5,1205.4,-0.46
2016-02-19,1228.19,1233.12,1234.79,1219.79,-0.34
2018-02-19,1346.69,1347.5,1351.35,1345.99,-0.09
2019-02-19,1341.16,1325.9,1341.87,1322.33,1.07
2020-02-19,1611.64,1601.8,1612.91,1599.49,0.61
2021-02-19,1782.31,1776.19,1791.7,1760.13,0.38
2024-02-19,2017.63,2013.16,2023.34,2011.57,0.22
2025-02-19,2932.64,2935.73,2947.23,2918.5,-0.1
2015-03-19,1171.3,1167.25,1177.86,1160.06,0.35
2018-03-19,1316.94,1313.94,1320.07,1307.89,0.22
2019-03-19,1306.55,1303.45,1311.07,1302.45,0.22
2020-03-19,1471.0,1486.1,1501.61,1464.75,-1.03
2021-03-19,1744.74,1735.9,1746.88,1728.04,0.48
2024-03-19,2157.23,2160.7,2162.93,2146.9,-0.13
2025-03-19,3047.18,3032.2,3052.3,3022.73,0.44
2016-04-19,1250.5,1232.46,1257.2,1227.7,1.54
2017-04-19,1279.66,1290.21,1291.51,1276.48,-0.77
2018-04-19,1345.6,1349.33,1355.12,1341.23,-0.28
2021-04-19,1769.31,1779.5,1790.54,1765.98,-0.39
2022-04-19,1949.84,1979.19,1982.31,1943.8,-1.45
2023-04-19,1993.26,2007.49,2008.33,1969.28,-0.58
2024-04-19,2390.45,2378.6,2417.79,2372.96,0.51
2015-05-19,1207.51,1225.27,1225.57,1205.56,-1.49
2016-05-19,1255.1,1258.6,1261.92,1245.0,-0.25
2017-05-19,1255.55,1246.67,1256.98,1246.61,0.68
2020-05-19,1745.11,1733.37,1748.77,1725.83,0.74
2021-05-19,1869.57,1869.59,1890.15,1851.94,0.07
2022-05-19,1841.72,1816.6,1849.46,1810.55,1.44
2023-05-19,1976.56,1957.4,1984.09,1954.05,0.94
2015-06-19,1200.51,1202.36,1204.75,1198.7,-0.08
2017-06-19,1243.25,1254.0,1256.12,1243.22,-0.83
2018-06-19,1274.76,1278.41,1284.46,1270.39,-0.28
2019-06-19,1360.27,1346.56,1362.5,1341.15,1.02
2020-06-19,1743.62,1723.16,1745.68,1721.36,1.2
2023-06-19,1950.12,1957.99,1958.93,1947.8,-0.37
2024-06-19,2327.48,2329.79,2335.1,2323.84,-0.04
2016-07-19,1332.13,1328.51,1335.29,1325.61,0.25
2017-07-19,1240.87,1242.58,1244.48,1236.05,-0.13
2018-07-19,1222.8,1227.42,1229.27,1211.48,-0.36
2019-07-19,1425.3,1446.38,1452.98,1420.29,-1.45
2021-07-19,1812.34,1811.65,1817.56,1794.66,0.08
2022-07-19,1711.07,1709.27,1718.64,1704.96,0.12
2023-07-19,1977.25,1978.97,1981.05,1969.75,-0.07
2024-07-19,2400.79,2445.34,2446.29,2393.92,-1.81
2015-08-19,1134.46,1118.01,1134.66,1116.35,1.47
2016-08-19,1341.78,1352.91,1353.44,1337.93,-0.78
2019-08-19,1495.3,1511.0,1512.9,1492.4,-1.24
2020-08-19,1929.82,2001.22,2006.51,1924.63,-3.57
2021-08-19,1780.18,1788.05,1792.56,1774.2,-0.41
2022-08-19,1747.83,1759.3,1759.88,1745.19,-0.59
2024-08-19,2503.92,2508.4,2510.45,2485.83,-0.13
2016-09-19,1313.39,1310.77,1318.32,1309.27,0.23
2017-09-19,1311.28,1307.3,1311.78,1304.98,0.28
2018-09-19,1203.99,1197.84,1206.53,1197.81,0.47
2019-09-19,1499.2,1493.6,1504.2,1488.8,0.35
2022-09-19,1675.78,1675.44,1680.16,1659.67,0.05
2023-09-19,1930.94,1933.68,1937.94,1929.71,-0.11
2024-09-19,2586.48,2559.07,2594.89,2551.26,1.08
2015-10-19,1170.45,1176.0,1177.9,1168.25,-0.57
2016-10-19,1269.4,1262.63,1273.84,1260.24,0.52
2017-10-19,1289.79,1281.25,1290.69,1276.61,0.67
2018-10-19,1226.32,1225.66,1231.07,1223.03,0.05
2020-10-19,1904.27,1899.94,1918.59,1897.09,0.28
2021-10-19,1768.87,1764.99,1785.53,1762.48,0.24
2022-10-19,1628.49,1651.99,1654.9,1627.25,-1.41
2023-10-19,1973.7,1947.99,1977.86,1945.18,1.34
2015-11-19,1082.4,1071.15,1086.5,1069.75,1.05
2018-11-19,1224.05,1221.76,1225.26,1217.52,0.21
2019-11-19,1472.38,1470.85,1475.5,1464.3,0.1
2020-11-19,1867.37,1871.44,1874.34,1852.48,-0.22
2021-11-19,1844.6,1858.9,1865.76,1842.98,-0.75
2024-11-19,2631.68,2612.29,2639.69,2610.25,0.75
2016-12-19,1139.05,1134.35,1142.7,1134.14,0.44
2017-12-19,1261.72,1261.7,1265.26,1258.97,0.0
2018-12-19,1243.39,1249.67,1258.41,1241.54,-0.48
2019-12-19,1479.15,1475.29,1481.9,1472.6,0.25
2022-12-19,1787.44,1793.13,1799.1,1783.48,-0.27
2023-12-19,2040.12,2027.3,2047.07,2021.74,0.65
2024-12-19,2593.85,2587.87,2626.73,2583.49,0.24
2015-01-20,1293.94,1276.54,1297.23,1274.09,1.32
2016-01-20,1101.02,1087.1,1109.6,1086.73,1.28
2017-01-20,1209.96,1205.16,1215.3,1198.68,0.4
2020-01-20,1561.58,1558.56,1562.81,1556.35,0.32
2021-01-20,1870.91,1840.05,1872.03,1832.46,1.72
2022-01-20,1838.36,1840.3,1848.36,1835.67,-0.09
2023-01-20,1926.57,1931.48,1937.72,1920.58,-0.25
2025-01-20,2708.06,2702.51,2714.4,2689.32,0.24
2015-02-20,1202.39,1207.41,1215.39,1198.43,-0.42
2017-02-20,1238.38,1235.2,1239.29,1232.62,0.25
2018-02-20,1329.49,1346.74,1348.21,1328.22,-1.28
2019-02-20,1338.49,1341.25,1346.81,1336.63,-0.2
2020-02-20,1619.7,1611.71,1623.74,1603.89,0.5
2023-02-20,1841.14,1842.73,1847.86,1837.09,-0.02
2024-02-20,2023.53,2017.99,2030.96,2015.02,0.29
2025-02-20,2938.7,2932.81,2954.97,2924.2,0.21
2015-03-20,1182.68,1170.7,1188.3,1168.55,0.97
2017-03-20,1233.9,1229.79,1236.25,1229.51,0.39
2018-03-20,1311.21,1317.0,1318.66,1307.31,-0.44
2019-03-20,1312.48,1305.61,1316.83,1298.5,0.45
2020-03-20,1498.24,1470.39,1516.43,1460.49,1.85
2023-03-20,1978.71,1987.59,2010.19,1965.77,-0.46
2024-03-20,2185.96,2158.29,2188.9,2149.6,1.33
2025-03-20,3044.41,3046.31,3057.51,3025.56,-0.09
2015-04-20,1196.5,1204.9,1209.4,1191.54,-0.68
2016-04-20,1244.05,1251.0,1258.75,1242.6,-0.52
2017-04-20,1281.85,1280.06,1283.79,1276.74,0.17
2018-04-20,1335.12,1346.06,1346.56,1335.07,-0.78
2020-04-20,1694.12,1691.44,1703.02,1671.74,0.56
2021-04-20,1777.25,1770.3,1780.77,1763.18,0.45
2022-04-20,1957.41,1950.34,1958.57,1939.16,0.39
2023-04-20,2004.34,1993.58,2012.74,1990.49,0.56
2015-05-20,1209.28,1208.01,1213.47,1203.02,0.15
2016-05-20,1252.3,1255.24,1259.98,1248.7,-0.22
2019-05-20,1277.74,1277.8,1279.14,1273.47,0.01
2020-05-20,1749.5,1744.44,1754.08,1740.91,0.25
2021-05-20,1876.69,1869.74,1884.12,1863.53,0.38
2022-05-20,1845.68,1842.12,1849.59,1832.35,0.22
2024-05-20,2425.12,2415.02,2450.13,2407.34,0.42
2016-06-20,1290.15,1285.8,1292.36,1277.74,-0.65
2017-06-20,1243.19,1244.04,1248.38,1241.38,0.0
2018-06-20,1268.1,1274.75,1276.64,1267.8,-0.52
2019-06-20,1388.18,1360.36,1393.24,1357.8,2.05
2022-06-20,1838.29,1840.4,1846.42,1834.49,-0.06
2023-06-20,1935.91,1950.9,1956.87,1929.77,-0.73
2024-06-20,2359.63,2329.15,2365.52,2327.3,1.38
2015-07-20,1096.95,1133.35,1133.35,1088.45,-3.28
2016-07-20,1315.95,1331.81,1336.34,1312.49,-1.21
2017-07-20,1244.74,1241.03,1247.98,1235.24,0.31
2018-07-20,1231.76,1223.49,1232.68,1215.84,0.73
2020-07-20,1816.09,1809.28,1820.76,1805.7,0.34
2021-07-20,1810.03,1812.61,1825.27,1805.06,-0.13
2022-07-20,1696.43,1711.3,1714.94,1692.53,-0.86
2023-07-20,1969.62,1976.8,1987.59,1965.4,-0.39
2015-08-20,1153.16,1133.95,1154.5,1132.81,1.65
2018-08-20,1190.53,1183.71,1191.21,1182.63,0.49
2019-08-20,1507.1,1495.55,1508.39,1492.75,0.79
2020-08-20,1943.6,1929.28,1955.99,1925.47,0.71
2021-08-20,1780.87,1780.44,1788.85,1777.96,0.04
2024-08-20,2513.74,2501.55,2532.05,2497.33,0.39
2016-09-20,1315.1,1312.8,1318.5,1312.31,0.13
2017-09-20,1301.15,1310.94,1316.25,1295.96,-0.77
2018-09-20,1207.58,1204.16,1209.14,1201.47,0.3
2019-09-20,1517.15,1499.6,1517.21,1498.0,1.2
2021-09-20,1763.88,1754.3,1767.31,1742.24,0.55
2022-09-20,1663.11,1675.47,1679.34,1659.6,-0.76
2023-09-20,1929.68,1931.69,1947.8,1927.9,-0.07
2024-09-20,2621.96,2587.5,2625.79,2584.81,1.37
2015-10-20,1176.11,1171.0,1180.7,1167.15,0.48
2016-10-20,1266.0,1269.55,1274.02,1264.55,-0.27
2017-10-20,1280.72,1289.57,1291.47,1277.88,-0.7
2020-10-20,1906.39,1904.24,1914.2,1894.74,0.11
2021-10-20,1781.83,1769.28,1788.68,1766.5,0.73
2022-10-20,1627.66,1629.93,1645.83,1621.93,-0.05
2023-10-20,1981.04,1974.31,1997.27,1971.93,0.37
2015-11-20,1078.1,1082.3,1087.8,1075.68,-0.4
2017-11-20,1276.7,1292.68,1294.8,1274.92,-1.37
2018-11-20,1221.55,1224.37,1229.17,1219.67,-0.2
2019-11-20,1471.25,1472.39,1478.9,1465.66,-0.08
2020-11-20,1870.49,1867.59,1879.98,1860.66,0.17
2023-11-20,1977.19,1980.39,1985.26,1965.2,-0.14
2024-11-20,2650.05,2631.8,2655.5,2618.7,0.7
2016-12-20,1132.2,1139.34,1140.08,1125.63,-0.6
2017-12-20,1265.62,1261.69,1267.84,1261.23,0.31
2018-12-20,1260.14,1243.7,1266.79,1242.89,1.35
2019-12-20,1478.2,1479.29,1481.06,1475.5,-0.06
2021-12-20,1789.32,1799.4,1804.32,1787.98,-0.47
2022-12-20,1817.41,1787.49,1821.6,1784.21,1.68
2023-12-20,2029.19,2040.34,2043.94,2029.37,-0.54
2024-12-20,2620.77,2593.97,2631.92,2589.56,1.04
2015-01-21,1293.44,1293.64,1305.38,1285.59,-0.04
2016-01-21,1101.6,1101.04,1104.98,1092.54,0.05
2019-01-21,1280.28,1281.75,1284.29,1277.06,-0.09
2020-01-21,1558.02,1560.85,1568.65,1546.25,-0.23
2021-01-21,1869.91,1871.07,1875.45,1858.16,-0.05
2022-01-21,1833.24,1838.65,1843.53,1828.04,-0.28
2025-01-21,2744.39,2709.01,2746.88,2702.49,1.34
2017-02-21,1235.97,1237.03,1238.92,1225.8,-0.19
2018-02-21,1324.26,1329.82,1336.58,1322.6,-0.39
2019-02-21,1323.49,1338.89,1341.88,1322.24,-1.12
2020-02-21,1643.7,1619.79,1649.14,1618.99,1.48
2022-02-21,1905.63,1900.4,1908.38,1887.19,0.41
2023-02-21,1834.32,1841.71,1844.44,1829.7,-0.37
2024-02-21,2024.99,2023.8,2032.22,2020.19,0.07
2025-02-21,2936.03,2939.0,2950.01,2916.7,-0.09
2016-03-21,1243.74,1254.7,1256.12,1240.76,-0.92
2017-03-21,1245.0,1233.78,1248.1,1226.82,0.9
2018-03-21,1332.17,1311.28,1336.96,1309.98,1.6
2019-03-21,1309.45,1312.64,1320.47,1303.25,-0.23
2022-03-21,1935.95,1922.24,1940.69,1918.01,0.77
2023-03-21,1940.15,1979.17,1985.3,1935.41,-1.95
2024-03-21,2180.81,2186.0,2222.9,2166.5,-0.24
2025-03-21,3023.63,3042.6,3047.66,2999.46,-0.68
2015-04-21,1202.68,1196.81,1204.4,1193.3,0.52
2016-04-21,1248.85,1243.49,1270.48,1242.88,0.39
2017-04-21,1284.5,1281.96,1288.67,1278.43,0.21
2020-04-21,1687.02,1694.22,1698.48,1660.99,-0.42
2021-04-21,1793.46,1778.64,1797.98,1775.95,0.91
2022-04-21,1951.49,1957.84,1958.0,1936.79,-0.3
2023-04-21,1982.89,2004.29,2005.75,1971.65,-1.07
2015-05-21,1206.45,1210.11,1212.95,1201.91,-0.23
2018-05-21,1292.68,1290.9,1293.53,1282.15,0.01
2019-05-21,1274.97,1277.95,1278.06,1269.22,-0.22
2020-05-21,1726.34,1750.18,1750.64,1717.56,-1.32
2021-05-21,1880.3,1876.84,1889.85,1870.01,0.19
2024-05-21,2421.64,2426.84,2434.0,2406.32,-0.14
2016-06-21,1268.44,1288.68,1294.38,1264.48,-1.68
2017-06-21,1246.55,1243.16,1248.31,1241.25,0.27
2018-06-21,1267.2,1268.58,1270.49,1261.22,-0.07
2019-06-21,1399.05,1388.22,1411.18,1382.4,0.78
2021-06-21,1782.95,1764.44,1786.75,1764.44,1.11
2022-06-21,1832.56,1838.37,1844.15,1828.29,-0.31
2023-06-21,1932.26,1935.42,1939.55,1919.34,-0.19
2024-06-21,2320.34,2360.3,2368.85,2316.76,-1.66
2015-07-21,1101.41,1098.55,1109.87,1097.05,0.41
2016-07-21,1331.09,1316.31,1334.38,1310.95,1.15
2017-07-21,1254.9,1244.16,1256.3,1243.35,0.82
2020-07-21,1842.22,1815.53,1843.75,1815.44,1.44
2021-07-21,1803.31,1810.32,1814.02,1794.18,-0.37
2022-07-21,1718.49,1696.73,1720.69,1680.78,1.3
2023-07-21,1960.23,1969.99,1973.89,1956.82,-0.48
2015-08-21,1161.05,1153.91,1168.8,1148.85,0.68
2017-08-21,1291.22,1283.6,1293.58,1280.6,0.52
2018-08-21,1196.12,1190.59,1197.38,1187.5,0.47
2019-08-21,1502.3,1507.7,1508.4,1496.1,-0.32
2020-08-21,1940.16,1946.96,1956.37,1911.76,-0.18
2023-08-21,1893.94,1889.4,1899.05,1884.5,0.3
2024-08-21,2511.95,2512.82,2520.09,2494.15,-0.07
2015-09-21,1133.3,1139.4,1140.1,1130.0,-0.54
2016-09-21,1336.85,1315.1,1337.22,1308.6,1.65
2017-09-21,1291.39,1301.02,1302.07,1287.99,-0.75
2018-09-21,1199.55,1207.52,1211.47,1191.97,-0.66
2020-09-21,1912.57,1949.55,1955.75,1883.21,-1.9
2021-09-21,1774.25,1764.19,1782.07,1757.61,0.59
2022-09-21,1673.74,1663.67,1688.15,1654.15,0.64
2023-09-21,1919.57,1930.99,1931.74,1913.4,-0.52
2015-10-21,1167.1,1175.81,1179.6,1163.9,-0.77
2016-10-21,1266.75,1266.1,1268.43,1261.2,0.06
2019-10-21,1484.5,1492.02,1495.31,1481.75,-0.38
2020-10-21,1924.49,1908.65,1931.41,1907.94,0.95
2021-10-21,1782.76,1782.1,1789.61,1776.07,0.05
2022-10-21,1656.66,1628.1,1659.08,1617.21,1.78
2024-10-21,2719.65,2721.71,2740.61,2714.23,-0.02
2016-11-21,1214.05,1208.1,1218.02,1205.74,0.44
2017-11-21,1280.48,1276.7,1284.87,1276.08,0.3
2018-11-21,1226.02,1221.55,1230.15,1219.23,0.37
2019-11-21,1464.4,1471.4,1475.85,1462.43,-0.47
2022-11-21,1737.81,1750.82,1753.52,1732.03,-0.68
2023-11-21,1998.37,1977.49,2007.52,1977.34,1.07
2024-11-21,2669.69,2650.19,2673.86,2647.95,0.74
2015-12-21,1078.44,1065.94,1081.88,1063.88,1.15
2016-12-21,1131.8,1132.14,1137.5,1129.29,-0.04
2017-12-21,1266.76,1265.62,1268.97,1263.02,0.09
2018-12-21,1256.01,1260.1,1262.84,1253.37,-0.33
2020-12-21,1876.21,1883.2,1906.93,1856.69,-0.24
2021-12-21,1788.36,1789.74,1800.85,1784.58,-0.05
2022-12-21,1814.13,1818.06,1824.39,1811.24,-0.18
2023-12-21,2045.49,2029.44,2046.07,2029.44,0.8
2015-01-22,1301.73,1293.2,1306.7,1279.55,0.64
2016-01-22,1098.3,1101.6,1102.98,1093.98,-0.3
2018-01-22,1334.11,1334.88,1336.04,1328.71,0.17
2019-01-22,1285.04,1279.73,1285.84,1277.25,0.37
2020-01-22,1558.91,1558.03,1559.35,1549.81,0.06
2021-01-22,1852.55,1870.09,1871.17,1837.09,-0.93
2024-01-22,2020.99,2029.9,2032.28,2016.74,-0.4
2025-01-22,2755.02,2745.08,2763.72,2741.83,0.39
2016-02-22,1208.74,1226.14,1226.35,1202.02,-1.58
2017-02-22,1237.69,1236.22,1240.72,1231.62,0.14
2018-02-22,1331.51,1323.93,1332.2,1320.69,0.55
2019-02-22,1327.8,1323.52,1333.17,1321.16,0.33
2021-02-22,1808.66,1782.24,1812.76,1780.46,1.48
2022-02-22,1898.13,1905.89,1914.44,1891.16,-0.39
2023-02-22,1825.04,1834.71,1846.26,1823.05,-0.51
2024-02-22,2024.11,2025.24,2034.84,2019.7,-0.04
2016-03-22,1248.38,1244.22,1259.97,1242.47,0.37
2017-03-22,1249.35,1244.15,1251.76,1243.89,0.35
2018-03-22,1328.95,1332.15,1335.23,1324.88,-0.24
2019-03-22,1313.38,1309.14,1315.08,1306.81,0.3
2021-03-22,1738.69,1745.74,1747.18,1727.4,-0.35
